card_identifier,categoryId,chapter,cleanName,directLowPrice,extCardType,extCharacterVersion,extClassification,extCostInk,extDescription,extFlavorText,extInkType,extInkwellIcononCard,extLoreValue,extMoveCost,extNumber,extPromoType,extProperty,extRarity,extStrength,extWillpower,groupId,highPrice,imageCount,imageUrl,lowPrice,marketPrice,midPrice,modifiedOn,name,productId,subTypeName,url
97/204 EN 8,71,2025,Chip Quick Thinker,,Character,Quick Thinker,Storyborn;Hero,4,"<strong>[I'll Handle This]</strong> When you play this character, chosen opponent chooses and discards a card.","<em>""Don't worry, Dale! I've got you!""</em>",Emerald,Yes,1,,97/204,,Chip 'n' Dale: Rescue Rangers,Uncommon,3,2,24258,2.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631346_200w.jpg,1.0,1.0,2.98,2025-05-23T20:45:07.3,Chip - Quick Thinker,631346,Normal,https://cpt.tcgcsv.com/Xx37
94/204 EN 8,71,2025,Dale Bumbler,,Character,Bumbler,Storyborn;Hero,1,,"<em>""Youre the fearless copilot who can handle any job. . . . Did I say fearless? I meant brainless!"" âChip</em>",Emerald,Yes,1,,94/204,,Chip 'n' Dale: Rescue Rangers,Common,1,3,24258,1.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631347_200w.jpg,0.5,0.5,1.98,2025-05-23T20:44:31.167,Dale - Bumbler,631347,Normal,https://cpt.tcgcsv.com/Zx37
94/204 EN 8,71,2025,Dale Bumbler,,Character,Bumbler,Storyborn;Hero,1,,"<em>""Youre the fearless copilot who can handle any job. . . . Did I say fearless? I meant brainless!"" âChip</em>",Emerald,Yes,1,,94/204,,Chip 'n' Dale: Rescue Rangers,Common,1,3,24258,7.09,1,https://tcgplayer-cdn.tcgplayer.com/product/631347_200w.jpg,5.1,,7.09,2025-05-23T20:44:31.167,Dale - Bumbler,631347,Cold Foil,https://cpt.tcgcsv.com/Zx37
175/204 EN 8,71,2025,Heads Held High,,Action,,Song,6,<strong>Sing Together 6</strong> <em>(Any number of your or your teammates' characters with total cost 6 or more may [Exert] to sing this song for free.)</em><br>remove up to 3 damage from any number of chosen characters. All oposing characters get -3 Stremgth this turn.,,Sapphire,Yes,,,175/204,,The Great Mouse Detective,Rare,,,24258,18.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631348_200w.jpg,6.5,,8.94,2025-05-23T19:28:25.41,Heads Held High,631348,Cold Foil,https://cpt.tcgcsv.com/-x37
175/204 EN 8,71,2025,Heads Held High,,Action,,Song,6,<strong>Sing Together 6</strong> <em>(Any number of your or your teammates' characters with total cost 6 or more may [Exert] to sing this song for free.)</em><br>remove up to 3 damage from any number of chosen characters. All oposing characters get -3 Stremgth this turn.,,Sapphire,Yes,,,175/204,,The Great Mouse Detective,Rare,,,24258,10.6,1,https://tcgplayer-cdn.tcgplayer.com/product/631348_200w.jpg,5.14,3.0,5.19,2025-05-23T19:28:25.41,Heads Held High,631348,Normal,https://cpt.tcgcsv.com/-x37
1/204 EN 8,71,2025,Louie One Cool Duck,,Character,One Cool Duck,Storyborn;Ally,3,"<strong>[Spring the Trap]</strong>   While this character is being challenged, the challenging character gets -1 Strength.","<em>The snakes are cool, I guess. Pretty standard trap, though.</em>",Amber,Yes,2,,1/204,,DuckTales,Uncommon,2,3,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631349_200w.jpg,1.0,,1.98,2025-05-23T21:08:49.143,Louie - One Cool Duck,631349,Normal,https://cpt.tcgcsv.com/_x37
2/204 EN 8,71,2025,Dewey Lovable Showoff,,Character,Lovable Showoff,Storyborn;Ally,4,,"<em>""Snakes? Firing lasers? In an underground lair? No problem!""</em>",Amber,Yes,1,,2/204,,DuckTales,Common,4,4,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631350_200w.jpg,0.5,,1.98,2025-05-23T21:08:30.553,Dewey - Lovable Showoff,631350,Normal,https://cpt.tcgcsv.com/0z37
3/204 EN 8,71,2025,Huey Reliable Leader,,Character,Reliable Leader,Storyborn;Ally,2,"<strong>[I Know the Way]</strong> Whenever this character quests, you pay 1Cost-plain black.png less for the next character you play this turn.","<em>""Forget the magical snakes. There's the way out of the trap!""</em>",Amber,No,1,,3/204,,DuckTales,Uncommon,2,3,24258,4.24,1,https://tcgplayer-cdn.tcgplayer.com/product/631351_200w.jpg,1.0,,2.99,2025-05-23T21:08:09.11,Huey - Reliable Leader,631351,Normal,https://cpt.tcgcsv.com/2z37
6/204 EN 8,71,2025,Minnie Mouse Daring Defender,,Character,Daring Defender,Dreamborn;Hero,4,<strong>Bodyguard</strong> <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em><br> <strong>[True Valor]</strong> This character gets +1 Strength for each 1 damage on her.,,Amber;Ruby,Yes,1,,6/204,,Standard Characters,Rare,0,8,24258,30.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631352_200w.jpg,11.95,,14.95,2025-05-23T20:16:47.137,Minnie Mouse - Daring Defender,631352,Cold Foil,https://cpt.tcgcsv.com/3z37
6/204 EN 8,71,2025,Minnie Mouse Daring Defender,,Character,Daring Defender,Dreamborn;Hero,4,<strong>Bodyguard</strong> <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em><br> <strong>[True Valor]</strong> This character gets +1 Strength for each 1 damage on her.,,Amber;Ruby,Yes,1,,6/204,,Standard Characters,Rare,0,8,24258,13.9,1,https://tcgplayer-cdn.tcgplayer.com/product/631352_200w.jpg,6.83,8.0,6.87,2025-05-23T20:16:47.137,Minnie Mouse - Daring Defender,631352,Normal,https://cpt.tcgcsv.com/3z37
7/204 EN 8,71,2025,Ludwig Von Drake All Around Expert,,Character,All-Around Expert,Storyborn;Ally,2,"<strong>[Superior Mind]</strong>   When you play this character, chosen opponent reveals their hand and discards a non-character card of your choice.<br><strong>[Lasting Legacy]</strong>   When this character is banished, you may put this card into your inkwell facedown and exerted.",,Amber;Sapphire,No,1,,7/204,,DuckTales,Rare,1,1,24258,21.9,1,https://tcgplayer-cdn.tcgplayer.com/product/631353_200w.jpg,10.8,5.0,10.84,2025-05-23T20:21:01.97,Ludwig Von Drake - All-Around Expert,631353,Normal,https://cpt.tcgcsv.com/5z37
7/204 EN 8,71,2025,Ludwig Von Drake All Around Expert,,Character,All-Around Expert,Storyborn;Ally,2,"<strong>[Superior Mind]</strong>   When you play this character, chosen opponent reveals their hand and discards a non-character card of your choice.<br><strong>[Lasting Legacy]</strong>   When this character is banished, you may put this card into your inkwell facedown and exerted.",,Amber;Sapphire,No,1,,7/204,,DuckTales,Rare,1,1,24258,40.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631353_200w.jpg,20.0,,21.99,2025-05-23T20:21:01.97,Ludwig Von Drake - All-Around Expert,631353,Cold Foil,https://cpt.tcgcsv.com/5z37
10/204 EN 8,71,2025,Mirabel Madrigal Curious Child,,Character,Curious Child,Storyborn;Hero;Madrigal,1,"<strong>[You Are A Wonder]</strong> When you play this character, you may reveal a song card in your hand to gain 1 lore.",<em>âWhatever gift awaits will be just as special as youââAlma Madrigal</em>,Amber,Yes,1,,10/204,,Encanto,Common,0,2,24258,1.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631354_200w.jpg,0.5,0.5,1.98,2025-05-23T18:24:23.677,Mirabel Madrigal - Curious Child,631354,Normal,https://cpt.tcgcsv.com/6z37
10/204 EN 8,71,2025,Mirabel Madrigal Curious Child,,Character,Curious Child,Storyborn;Hero;Madrigal,1,"<strong>[You Are A Wonder]</strong> When you play this character, you may reveal a song card in your hand to gain 1 lore.",<em>âWhatever gift awaits will be just as special as youââAlma Madrigal</em>,Amber,Yes,1,,10/204,,Encanto,Common,0,2,24258,5.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631354_200w.jpg,3.0,,3.0,2025-05-23T18:24:23.677,Mirabel Madrigal - Curious Child,631354,Cold Foil,https://cpt.tcgcsv.com/6z37
11/204 EN 8,71,2025,Lady Family Dog,,Character,Family Dog,Storyborn;Hero,3,"<strong>[Someone To Care For]</strong> When you play this character, you may play a character with cost 2 or less for free.",<em>Sheâs happiest in the company of those she loves.</em>,Amber,Yes,2,,11/204,,Lady and the Tramp,Rare,2,2,24258,40.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631355_200w.jpg,19.99,20.0,20.0,2025-05-23T18:44:42.8,Lady - Family Dog,631355,Cold Foil,https://cpt.tcgcsv.com/7z37
11/204 EN 8,71,2025,Lady Family Dog,,Character,Family Dog,Storyborn;Hero,3,"<strong>[Someone To Care For]</strong> When you play this character, you may play a character with cost 2 or less for free.",<em>Sheâs happiest in the company of those she loves.</em>,Amber,Yes,2,,11/204,,Lady and the Tramp,Rare,2,2,24258,22.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631355_200w.jpg,10.85,11.33,10.89,2025-05-23T18:44:42.8,Lady - Family Dog,631355,Normal,https://cpt.tcgcsv.com/7z37
12/204 EN 8,71,2025,Jim Dear Beloved Husband,,Character,Beloved Husband,Storyborn;Ally,2,Bodyguard <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em>,<em>Family is family no matter what.</em>,Amber,Yes,1,,12/204,,Lady and the Tramp,Common,0,4,24258,6.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631356_200w.jpg,3.0,,3.0,2025-05-23T19:00:26.403,Jim Dear - Beloved Husband,631356,Cold Foil,https://cpt.tcgcsv.com/8z37
12/204 EN 8,71,2025,Jim Dear Beloved Husband,,Character,Beloved Husband,Storyborn;Ally,2,Bodyguard <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em>,<em>Family is family no matter what.</em>,Amber,Yes,1,,12/204,,Lady and the Tramp,Common,0,4,24258,0.84,1,https://tcgplayer-cdn.tcgplayer.com/product/631356_200w.jpg,0.5,0.5,0.82,2025-05-23T19:00:26.403,Jim Dear - Beloved Husband,631356,Normal,https://cpt.tcgcsv.com/8z37
13/204 EN 8,71,2025,Gene Niceland Resident,,Character,Niceland Resident,Storyborn,1,"<strong>[I Guess You Earned This]</strong> Whenever this character quests, you may remove up to 2 damage from chosen character.",<em>âGetting a medal feels pretty great. Making Gene squirm feels even better.â âWreck-It Ralph</em>,Amber,Yes,1,,13/204,,Wreck It Ralph,Common,1,2,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631357_200w.jpg,0.5,1.98,1.98,2025-05-23T19:05:39.483,Gene - Niceland Resident,631357,Normal,https://cpt.tcgcsv.com/9z37
13/204 EN 8,71,2025,Gene Niceland Resident,,Character,Niceland Resident,Storyborn,1,"<strong>[I Guess You Earned This]</strong> Whenever this character quests, you may remove up to 2 damage from chosen character.",<em>âGetting a medal feels pretty great. Making Gene squirm feels even better.â âWreck-It Ralph</em>,Amber,Yes,1,,13/204,,Wreck It Ralph,Common,1,2,24258,5.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631357_200w.jpg,3.0,,3.0,2025-05-23T19:05:39.483,Gene - Niceland Resident,631357,Cold Foil,https://cpt.tcgcsv.com/9z37
14/204 EN 8,71,2025,Perdita On the Lookout,,Character,On the Lookout,Storyborn;Hero,2,"<strong>[Keeping Watch]</strong> While you have a Puppy character in play, this character gets +1 Willpower.","<em>""Where did the forest go? Stay close, my darlings. Something's amiss here."" -Perdita</em>",Amber,Yes,1,,14/204,,101 Dalmatians,Common,1,4,24258,0.84,1,https://tcgplayer-cdn.tcgplayer.com/product/631358_200w.jpg,0.49,0.5,0.5,2025-05-23T19:12:35.017,Perdita - On the Lookout,631358,Normal,https://cpt.tcgcsv.com/bz37
14/204 EN 8,71,2025,Perdita On the Lookout,,Character,On the Lookout,Storyborn;Hero,2,"<strong>[Keeping Watch]</strong> While you have a Puppy character in play, this character gets +1 Willpower.","<em>""Where did the forest go? Stay close, my darlings. Something's amiss here."" -Perdita</em>",Amber,Yes,1,,14/204,,101 Dalmatians,Common,1,4,24258,8.09,1,https://tcgplayer-cdn.tcgplayer.com/product/631358_200w.jpg,6.1,,8.09,2025-05-23T19:12:35.017,Perdita - On the Lookout,631358,Cold Foil,https://cpt.tcgcsv.com/bz37
15/204 EN 8,71,2025,Rhino One Sixteenth Wolf,,Character,One-Sixteenth Wolf,Dreamborn;Ally,1,"<strong>[Tiny Howl]</strong> When you play this character, chosen opposing character gets -1 Strength until the start of your next turn.","<em>""I eat danger for breakfast.""</em>",Amber,Yes,1,,15/204,,Bolt,Common,1,2,24258,1.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631359_200w.jpg,0.5,0.5,1.98,2025-05-23T19:16:25.157,Rhino - One-Sixteenth Wolf,631359,Normal,https://cpt.tcgcsv.com/cz37
15/204 EN 8,71,2025,Rhino One Sixteenth Wolf,,Character,One-Sixteenth Wolf,Dreamborn;Ally,1,"<strong>[Tiny Howl]</strong> When you play this character, chosen opposing character gets -1 Strength until the start of your next turn.","<em>""I eat danger for breakfast.""</em>",Amber,Yes,1,,15/204,,Bolt,Common,1,2,24258,7.09,1,https://tcgplayer-cdn.tcgplayer.com/product/631359_200w.jpg,5.1,,7.09,2025-05-23T19:16:25.157,Rhino - One-Sixteenth Wolf,631359,Cold Foil,https://cpt.tcgcsv.com/cz37
16/204 EN 8,71,2025,Darling Dear Beloved Wife,,Character,Beloved Wife,Storyborn;Ally,5,"<strong>[How Sweet]</strong> When you play this character, chosen character gets +2 Lore this turn.","<em>""I don't imagine anything could ever take her place in our hearts.""</em>",Amber,Yes,1,,16/204,,Lady and the Tramp,Common,4,4,24258,1.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631360_200w.jpg,0.5,0.5,1.98,2025-05-23T19:22:17.423,Darling Dear - Beloved Wife,631360,Normal,https://cpt.tcgcsv.com/dz37
16/204 EN 8,71,2025,Darling Dear Beloved Wife,,Character,Beloved Wife,Storyborn;Ally,5,"<strong>[How Sweet]</strong> When you play this character, chosen character gets +2 Lore this turn.","<em>""I don't imagine anything could ever take her place in our hearts.""</em>",Amber,Yes,1,,16/204,,Lady and the Tramp,Common,4,4,24258,5.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631360_200w.jpg,3.0,,3.0,2025-05-23T19:22:17.423,Darling Dear - Beloved Wife,631360,Cold Foil,https://cpt.tcgcsv.com/dz37
17/204 EN 8,71,2025,The Colonel Old Sheepdog,,Character,Old Sheepdog,Storyborn;Ally,5,"<strong>[We've Got 'Em Outnumbered]</strong> While you have 3 or more Puppy characters in play, this character gets +2 Strength and +2 Lore.",<em>His training was invaluable in infiltrating the palace.</em>,Amber,Yes,1,,17/204,,101 Dalmatians,Rare,3,6,24258,30.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631361_200w.jpg,11.95,,16.99,2025-05-23T19:26:57.557,The Colonel - Old Sheepdog,631361,Cold Foil,https://cpt.tcgcsv.com/fz37
17/204 EN 8,71,2025,The Colonel Old Sheepdog,,Character,Old Sheepdog,Storyborn;Ally,5,"<strong>[We've Got 'Em Outnumbered]</strong> While you have 3 or more Puppy characters in play, this character gets +2 Strength and +2 Lore.",<em>His training was invaluable in infiltrating the palace.</em>,Amber,Yes,1,,17/204,,101 Dalmatians,Rare,3,6,24258,13.9,1,https://tcgplayer-cdn.tcgplayer.com/product/631361_200w.jpg,6.85,7.05,6.87,2025-05-23T19:26:57.557,The Colonel - Old Sheepdog,631361,Normal,https://cpt.tcgcsv.com/fz37
18/204 EN 8,71,2025,Chief Bogo Commanding Officer,,Character,Commanding Officer,Storyborn,6,"<strong>[Sending Backup]</strong> During an opponent's turn, whenever one of your characters with Bodyguard is banished, you may reveal the top card of your deck. If it's a character card with cost 5 or less, you may play that character for free. Otherwise, put it on top of your deck.",,Amber,Yes,1,,18/204,,Zootopia,Legendary,5,5,24258,50.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631362_200w.jpg,24.81,,24.95,2025-05-23T19:29:44.067,Chief Bogo- Commanding Officer,631362,Normal,https://cpt.tcgcsv.com/gz37
18/204 EN 8,71,2025,Chief Bogo Commanding Officer,,Character,Commanding Officer,Storyborn,6,"<strong>[Sending Backup]</strong> During an opponent's turn, whenever one of your characters with Bodyguard is banished, you may reveal the top card of your deck. If it's a character card with cost 5 or less, you may play that character for free. Otherwise, put it on top of your deck.",,Amber,Yes,1,,18/204,,Zootopia,Legendary,5,5,24258,74.87,1,https://tcgplayer-cdn.tcgplayer.com/product/631362_200w.jpg,74.84,,74.85,2025-05-23T19:29:44.067,Chief Bogo- Commanding Officer,631362,Cold Foil,https://cpt.tcgcsv.com/gz37
19/204 EN 8,71,2025,Pua Protective Pig,,Character,Protective Pig,Storyborn;Ally,3,"<strong>Bodyguard</strong> <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em> <br> <strong>[Free Fruit]</strong>   When this character is banished, you may draw a card.",,Amber;Amethyst,Yes,1,,19/204,,Moana,Uncommon,2,2,24258,6.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631363_200w.jpg,3.69,,5.0,2025-05-23T19:36:37.313,Pua - Protective Pig,631363,Cold Foil,https://cpt.tcgcsv.com/hz37
19/204 EN 8,71,2025,Pua Protective Pig,,Character,Protective Pig,Storyborn;Ally,3,"<strong>Bodyguard</strong> <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em> <br> <strong>[Free Fruit]</strong>   When this character is banished, you may draw a card.",,Amber;Amethyst,Yes,1,,19/204,,Moana,Uncommon,2,2,24258,2.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631363_200w.jpg,1.0,1.0,2.98,2025-05-23T19:36:37.313,Pua - Protective Pig,631363,Normal,https://cpt.tcgcsv.com/hz37
20/204 EN 8,71,2025,Bruno Madrigal Singing Seer,,Character,Singing Seer,Floodborn;Ally;Madrigal,7,"<strong>Shift 5</strong> <em>(You may pay 5 Cost-plain black.png to play this on top of one of your characters named Bruno Madrigal.)</em><br><strong>[Bright Future]</strong>  Whenever this character sings a song, you may draw a card for each character you have in play.",,Amber;Amethyst,No,2,,20/204,,Encanto,Super Rare,3,7,24258,28.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631364_200w.jpg,13.97,,13.98,2025-05-23T19:41:54.927,Bruno Madrigal - Singing Seer,631364,Cold Foil,https://cpt.tcgcsv.com/jz37
20/204 EN 8,71,2025,Bruno Madrigal Singing Seer,,Character,Singing Seer,Floodborn;Ally;Madrigal,7,"<strong>Shift 5</strong> <em>(You may pay 5 Cost-plain black.png to play this on top of one of your characters named Bruno Madrigal.)</em><br><strong>[Bright Future]</strong>  Whenever this character sings a song, you may draw a card for each character you have in play.",,Amber;Amethyst,No,2,,20/204,,Encanto,Super Rare,3,7,24258,6.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631364_200w.jpg,3.0,3.0,5.34,2025-05-23T19:41:54.927,Bruno Madrigal - Singing Seer,631364,Normal,https://cpt.tcgcsv.com/jz37
21/204 EN 8,71,2025,Kaa Hypnotizing Python,,Character,Hypnotizing Python,Storyborn;Villain,4,"<strong>[Look Me in the Eye]</strong> Whenever this character quests, chosen opposing character gets -2 Strength and gains Reckless until the start of your next turn. <em>(They can't quest and must challenge if able.)</em>","<em>""You have just made a s-serious mis-sstake, my friend.""</em>",Amber;Emerald,No,2,,21/204,,The Jungle Book,Uncommon,3,3,24258,4.24,1,https://tcgplayer-cdn.tcgplayer.com/product/631365_200w.jpg,1.0,2.98,2.98,2025-05-23T19:46:58.42,Kaa - Hypnotizing Python,631365,Normal,https://cpt.tcgcsv.com/kz37
21/204 EN 8,71,2025,Kaa Hypnotizing Python,,Character,Hypnotizing Python,Storyborn;Villain,4,"<strong>[Look Me in the Eye]</strong> Whenever this character quests, chosen opposing character gets -2 Strength and gains Reckless until the start of your next turn. <em>(They can't quest and must challenge if able.)</em>","<em>""You have just made a s-serious mis-sstake, my friend.""</em>",Amber;Emerald,No,2,,21/204,,The Jungle Book,Uncommon,3,3,24258,7.99,1,https://tcgplayer-cdn.tcgplayer.com/product/631365_200w.jpg,6.0,,7.0,2025-05-23T19:46:58.42,Kaa - Hypnotizing Python,631365,Cold Foil,https://cpt.tcgcsv.com/kz37
